RegionID,FileName,LoopDepth,IterationSpace,BasicBlocks,IntArithmetic,FloatArithmetic,IntMultiply,FloatMultiply,IntDivision,FloatDivision,SpecialFunctions,FMAOperations,Loads,Stores,BytesRead,BytesWritten,StrideClass,IndirectAccesses,ReductionVars,FunctionCalls,ArraysAccessed,BranchCount,SerialTime,OpenMP3Time,OpenMP45ResidentTime,OpenMP45ObservedTime,OpenMP45IsolatedTime,OpenACCResidentTime,OpenACCObservedTime,OpenACCIsolatedTime
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_193.c,1,193,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_193.c,1,193,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_193.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_194.c,1,194,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_194.c,1,194,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_194.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_195.c,1,195,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_195.c,1,195,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_195.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_196.c,1,196,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_196.c,1,196,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_196.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_197.c,1,197,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_197.c,1,197,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_197.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_198.c,1,198,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_198.c,1,198,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_198.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_199.c,1,199,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_199.c,1,199,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_199.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_200.c,1,200,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_200.c,1,200,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_200.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_300.c,1,300,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_300.c,1,300,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_300.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_400.c,1,400,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_400.c,1,400,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_400.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_500.c,1,500,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_500.c,1,500,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_500.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_600.c,1,600,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_600.c,1,600,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_600.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_700.c,1,700,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_700.c,1,700,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_700.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_800.c,1,800,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_800.c,1,800,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_800.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_900.c,1,900,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_900.c,1,900,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_900.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_1000.c,1,1000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_1000.c,1,1000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_1000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_2000.c,1,2000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_2000.c,1,2000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_2000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_3000.c,1,3000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_3000.c,1,3000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_3000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_4000.c,1,4000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_4000.c,1,4000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_4000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_5000.c,1,5000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_5000.c,1,5000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_5000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_6000.c,1,6000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_6000.c,1,6000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_6000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_7000.c,1,7000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_7000.c,1,7000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_7000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_8000.c,1,8000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_8000.c,1,8000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_8000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_9000.c,1,9000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_9000.c,1,9000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_9000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_10000.c,1,10000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_10000.c,1,10000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_10000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_20000.c,1,20000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_20000.c,1,20000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_20000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_30000.c,1,30000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_30000.c,1,30000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_30000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_40000.c,1,40000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_40000.c,1,40000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_40000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_50000.c,1,50000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_50000.c,1,50000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_50000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_60000.c,1,60000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_60000.c,1,60000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_60000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_70000.c,1,70000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_70000.c,1,70000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_70000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_80000.c,1,80000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_80000.c,1,80000,3,1,0,0,0,0,1,0,0,2,1,16,8,2,0,0,0,3,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_80000.c,2,-1,8,3,2,0,2,0,0,0,2,4,3,32,24,2,0,0,0,3,1,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/polybench-linear-algebra-solvers-gramschmidt_serial_M_90000.c,1,90000,3,1,1,0,1,0,0,0,1,2,1,16,8,2,0,1,0,1,0,,,,,,,,
